lat,long,Category,Source,name,website,address,latlong,Youth Count,Youth Impact,Career Impact,Poverty Impact
42.055678,-87.710491,park,Google,,,,42.055678-87.710491,329,0.19,0.03,0.15
42.0464491,-87.7101802,park,Google,,,,42.0464491-87.7101802,329,0.19,0.03,0.15
42.050648,-87.708388,park,Google,,,,42.050648-87.708388,329,0.19,0.03,0.15
42.0509611,-87.7194166,park,Google,,,,42.0509611-87.7194166,329,0.19,0.03,0.15
42.050817,-87.719119,park,Google,,,,42.050817-87.719119,329,0.19,0.03,0.15
42.0466324,-87.7194166,park,Google,,,,42.0466324-87.7194166,329,0.19,0.03,0.15
42.046674,-87.71006,park,Google,,,,42.046674-87.71006,329,0.19,0.03,0.15
42.0373299,-87.7103341,park,Google,,,,42.0373299-87.7103341,329,0.19,0.03,0.15
42.0371477,-87.7089485,park,Google,,,,42.0371477-87.7089485,329,0.19,0.03,0.15
42.045513,-87.721411,park,Google,,,,42.045513-87.721411,329,0.19,0.03,0.15
42.038315,-87.722252,park,Google,,,,42.038315-87.722252,329,0.19,0.03,0.15
42.0347679,-87.69817,park,Google,,,,42.0347679-87.69817,329,0.19,0.03,0.15
42.034337,-87.696252,park,Google,,,,42.034337-87.696252,329,0.19,0.03,0.15
42.034768,-87.69817,park,Google,,,,42.034768-87.69817,329,0.19,0.03,0.15
42.032782,-87.698516,local_government_office,Google,,,,42.032782-87.698516,329,0.19,0.03,0.15
42.033767,-87.699995,local_government_office,Google,,,,42.033767-87.699995,329,0.19,0.03,0.15
42.0282517,-87.6893913,park,Google,,,,42.0282517-87.6893913,329,0.19,0.03,0.15
42.0282826,-87.6909315,park,Google,,,,42.0282826-87.6909315,329,0.19,0.03,0.15
42.0249688,-87.7030976,park,Google,,,,42.0249688-87.7030976,329,0.19,0.03,0.15
42.023246,-87.699633,local_government_office,Google,,,,42.023246-87.699633,329,0.19,0.03,0.15
42.024969,-87.703098,park,Google,,,,42.024969-87.703098,329,0.19,0.03,0.15
42.037398,-87.710474,park,Google,,,,42.037398-87.710474,329,0.19,0.03,0.15
42.037324,-87.709082,park,Google,,,,42.037324-87.709082,329,0.19,0.03,0.15
42.0241819,-87.7101802,park,Google,,,,42.0241819-87.7101802,329,0.19,0.03,0.15
42.033619,-87.707756,cafe,Google,,,,42.033619-87.707756,329,0.19,0.03,0.15
42.033595,-87.713242,local_government_office,Google,,,,42.033595-87.713242,329,0.19,0.03,0.15
42.033798,-87.714401,library,Google,,,,42.033798-87.714401,329,0.19,0.03,0.15
42.031277,-87.709157,park,Google,,,,42.031277-87.709157,329,0.19,0.03,0.15
42.029632,-87.711737,local_government_office,Google,,,,42.029632-87.711737,329,0.19,0.03,0.15
42.031734,-87.714049,library,Google,,,,42.031734-87.714049,329,0.19,0.03,0.15
42.035593,-87.721744,park,Google,,,,42.035593-87.721744,329,0.19,0.03,0.15
42.033311,-87.723593,park,Google,,,,42.033311-87.723593,329,0.19,0.03,0.15
42.034985,-87.724088,park,Google,,,,42.034985-87.724088,329,0.19,0.03,0.15
42.032678,-87.717751,park,Google,,,,42.032678-87.717751,329,0.19,0.03,0.15
42.028476,-87.709286,park,Google,,,,42.028476-87.709286,329,0.19,0.03,0.15
42.026358,-87.714773,park,Google,,,,42.026358-87.714773,329,0.19,0.03,0.15
42.020637,-87.722914,park,Google,,,,42.020637-87.722914,329,0.19,0.03,0.15
42.022826,-87.725348,park,Google,,,,42.022826-87.725348,329,0.19,0.03,0.15
42.049847,-87.728215,park,Google,,,,42.049847-87.728215,329,0.19,0.03,0.15
42.0498948,-87.7280356,park,Google,,,,42.0498948-87.7280356,329,0.19,0.03,0.15
42.051299,-87.732243,park,Google,,,,42.051299-87.732243,329,0.19,0.03,0.15
42.056877,-87.741022,hospital,Google,,,,42.056877-87.741022,329,0.19,0.03,0.15
42.051701,-87.7412688,park,Google,,,,42.051701-87.7412688,329,0.19,0.03,0.15
42.051783,-87.741312,park,Google,,,,42.051783-87.741312,329,0.19,0.03,0.15
42.0398726,-87.7294207,park,Google,,,,42.0398726-87.7294207,329,0.19,0.03,0.15
42.039973,-87.729483,park,Google,,,,42.039973-87.729483,329,0.19,0.03,0.15
42.0433103,-87.7391148,park,Google,,,,42.0433103-87.7391148,329,0.19,0.03,0.15
42.043476,-87.739145,park,Google,,,,42.043476-87.739145,329,0.19,0.03,0.15
42.0489606,-87.7434226,park,Google,,,,42.0489606-87.7434226,329,0.19,0.03,0.15
42.049207,-87.743113,park,Google,,,,42.049207-87.743113,329,0.19,0.03,0.15
42.049058,-87.748646,local_government_office,Google,,,,42.049058-87.748646,329,0.19,0.03,0.15
42.050751,-87.753562,park,Google,,,,42.050751-87.753562,329,0.19,0.03,0.15
42.0510083,-87.7532676,park,Google,,,,42.0510083-87.7532676,329,0.19,0.03,0.15
42.048471,-87.750662,park,Google,,,,42.048471-87.750662,329,0.19,0.03,0.15
42.048497,-87.750662,park,Google,,,,42.048497-87.750662,329,0.19,0.03,0.15
42.0494186,-87.7589582,park,Google,,,,42.0494186-87.7589582,329,0.19,0.03,0.15
42.049306,-87.758911,park,Google,,,,42.049306-87.758911,329,0.19,0.03,0.15
42.0466435,-87.7514218,park,Google,,,,42.0466435-87.7514218,329,0.19,0.03,0.15
42.040106,-87.748784,park,Google,,,,42.040106-87.748784,329,0.19,0.03,0.15
42.046116,-87.751194,local_government_office,Google,,,,42.046116-87.751194,329,0.19,0.03,0.15
42.046912,-87.751196,park,Google,,,,42.046912-87.751196,329,0.19,0.03,0.15
42.046116,-87.751194,local_government_office,Google,,,,42.046116-87.751194,329,0.19,0.03,0.15
42.045211,-87.752485,local_government_office,Google,,,,42.045211-87.752485,329,0.19,0.03,0.15
42.040533,-87.751886,cafe,Google,,,,42.040533-87.751886,329,0.19,0.03,0.15
42.0404333,-87.7580355,park,Google,,,,42.0404333-87.7580355,329,0.19,0.03,0.15
42.040402,-87.758114,park,Google,,,,42.040402-87.758114,329,0.19,0.03,0.15
42.029218,-87.725969,park,Google,,,,42.029218-87.725969,329,0.19,0.03,0.15
42.0271861,-87.7291129,park,Google,,,,42.0271861-87.7291129,329,0.19,0.03,0.15
42.027185,-87.729011,park,Google,,,,42.027185-87.729011,329,0.19,0.03,0.15
42.026605,-87.736728,local_government_office,Google,,,,42.026605-87.736728,329,0.19,0.03,0.15
42.019792,-87.7384994,park,Google,,,,42.019792-87.7384994,329,0.19,0.03,0.15
42.019929,-87.738616,park,Google,,,,42.019929-87.738616,329,0.19,0.03,0.15
42.03753,-87.750339,library,Google,,,,42.03753-87.750339,329,0.19,0.03,0.15
42.035561,-87.748645,park,Google,,,,42.035561-87.748645,329,0.19,0.03,0.15
42.032155,-87.743438,park,Google,,,,42.032155-87.743438,329,0.19,0.03,0.15
42.033699,-87.751743,local_government_office,Google,,,,42.033699-87.751743,329,0.19,0.03,0.15
42.034271,-87.756745,park,Google,,,,42.034271-87.756745,329,0.19,0.03,0.15
42.0324541,-87.7532676,park,Google,,,,42.0324541-87.7532676,329,0.19,0.03,0.15
42.032601,-87.753098,park,Google,,,,42.032601-87.753098,329,0.19,0.03,0.15
42.0288743,-87.7600347,park,Google,,,,42.0288743-87.7600347,329,0.19,0.03,0.15
42.0245348,-87.7437303,park,Google,,,,42.0245348-87.7437303,329,0.19,0.03,0.15
42.024603,-87.743779,park,Google,,,,42.024603-87.743779,329,0.19,0.03,0.15
42.024887,-87.744239,park,Google,,,,42.024887-87.744239,329,0.19,0.03,0.15
42.0238488,-87.7481916,park,Google,,,,42.0238488-87.7481916,329,0.19,0.03,0.15
42.0220842,-87.7449611,park,Google,,,,42.0220842-87.7449611,329,0.19,0.03,0.15
42.023983,-87.748075,park,Google,,,,42.023983-87.748075,329,0.19,0.03,0.15
42.022061,-87.744677,park,Google,,,,42.022061-87.744677,329,0.19,0.03,0.15
42.021042,-87.749893,university,Google,,,,42.021042-87.749893,329,0.19,0.03,0.15
42.022332,-87.74973,university,Google,,,,42.022332-87.74973,329,0.19,0.03,0.15
42.020432,-87.750517,university,Google,,,,42.020432-87.750517,329,0.19,0.03,0.15
42.026379,-87.751027,university,Google,,,,42.026379-87.751027,329,0.19,0.03,0.15
42.026788,-87.752403,local_government_office,Google,,,,42.026788-87.752403,329,0.19,0.03,0.15
42.0258789,-87.7571127,park,Google,,,,42.0258789-87.7571127,329,0.19,0.03,0.15
42.026228,-87.756213,local_government_office,Google,,,,42.026228-87.756213,329,0.19,0.03,0.15
42.026228,-87.756213,local_government_office,Google,,,,42.026228-87.756213,329,0.19,0.03,0.15
42.026228,-87.756213,local_government_office,Google,,,,42.026228-87.756213,329,0.19,0.03,0.15
42.026228,-87.756213,local_government_office,Google,,,,42.026228-87.756213,329,0.19,0.03,0.15
42.026228,-87.756213,local_government_office,Google,,,,42.026228-87.756213,329,0.19,0.03,0.15
42.026228,-87.756213,local_government_office,Google,,,,42.026228-87.756213,329,0.19,0.03,0.15
42.026228,-87.756213,local_government_office,Google,,,,42.026228-87.756213,329,0.19,0.03,0.15
42.026228,-87.756213,local_government_office,Google,,,,42.026228-87.756213,329,0.19,0.03,0.15
42.026228,-87.756213,local_government_office,Google,,,,42.026228-87.756213,329,0.19,0.03,0.15
42.026228,-87.756213,local_government_office,Google,,,,42.026228-87.756213,329,0.19,0.03,0.15
42.026228,-87.756213,local_government_office,Google,,,,42.026228-87.756213,329,0.19,0.03,0.15
42.025848,-87.75791,library,Google,,,,42.025848-87.75791,329,0.19,0.03,0.15
42.021919,-87.751406,university,Google,,,,42.021919-87.751406,329,0.19,0.03,0.15
42.0900186,-87.7726436,park,Google,,,,42.0900186-87.7726436,329,0.19,0.03,0.15
42.089961,-87.766234,local_government_office,Google,,,,42.089961-87.766234,329,0.19,0.03,0.15
42.089616,-87.764981,park,Google,,,,42.089616-87.764981,329,0.19,0.03,0.15
42.094825,-87.770017,local_government_office,Google,,,,42.094825-87.770017,329,0.19,0.03,0.15
42.088048,-87.773719,park,Google,,,,42.088048-87.773719,329,0.19,0.03,0.15
42.0845573,-87.7618802,park,Google,,,,42.0845573-87.7618802,329,0.19,0.03,0.15
42.08455,-87.761821,park,Google,,,,42.08455-87.761821,329,0.19,0.03,0.15
42.083367,-87.760265,university,Google,,,,42.083367-87.760265,329,0.19,0.03,0.15
42.084962,-87.76562,local_government_office,Google,,,,42.084962-87.76562,329,0.19,0.03,0.15
42.079706,-87.762643,cafe,Google,,,,42.079706-87.762643,329,0.19,0.03,0.15
42.07944,-87.763974,hospital,Google,,,,42.07944-87.763974,329,0.19,0.03,0.15
42.0787326,-87.7750914,park,Google,,,,42.0787326-87.7750914,329,0.19,0.03,0.15
42.078733,-87.775091,park,Google,,,,42.078733-87.775091,329,0.19,0.03,0.15
42.079815,-87.773409,park,Google,,,,42.079815-87.773409,329,0.19,0.03,0.15
42.086666,-87.78388,park,Google,,,,42.086666-87.78388,329,0.19,0.03,0.15
42.086682,-87.7838655,park,Google,,,,42.086682-87.7838655,329,0.19,0.03,0.15
42.082634,-87.792712,local_government_office,Google,,,,42.082634-87.792712,329,0.19,0.03,0.15
42.0674539,-87.7723361,park,Google,,,,42.0674539-87.7723361,329,0.19,0.03,0.15
42.0653437,-87.7751034,park,Google,,,,42.0653437-87.7751034,329,0.19,0.03,0.15
42.067339,-87.772475,park,Google,,,,42.067339-87.772475,329,0.19,0.03,0.15
42.0589468,-87.764033,park,Google,,,,42.0589468-87.764033,329,0.19,0.03,0.15
42.062873,-87.764865,local_government_office,Google,,,,42.062873-87.764865,329,0.19,0.03,0.15
42.062873,-87.764865,library,Google,,,,42.062873-87.764865,329,0.19,0.03,0.15
42.062873,-87.764865,local_government_office,Google,,,,42.062873-87.764865,329,0.19,0.03,0.15
42.061019,-87.760806,university,Google,,,,42.061019-87.760806,329,0.19,0.03,0.15
42.060971,-87.760656,university,Google,,,,42.060971-87.760656,329,0.19,0.03,0.15
42.0600231,-87.7702367,park,Google,,,,42.0600231-87.7702367,329,0.19,0.03,0.15
42.05939,-87.764725,park,Google,,,,42.05939-87.764725,329,0.19,0.03,0.15
42.0649215,-87.769261,park,Google,,,,42.0649215-87.769261,329,0.19,0.03,0.15
42.064948,-87.769424,park,Google,,,,42.064948-87.769424,329,0.19,0.03,0.15
42.063312,-87.775164,park,Google,,,,42.063312-87.775164,329,0.19,0.03,0.15
42.060023,-87.770237,park,Google,,,,42.060023-87.770237,329,0.19,0.03,0.15
42.089879,-87.798127,local_government_office,Google,,,,42.089879-87.798127,329,0.19,0.03,0.15
42.094189,-87.804919,park,Google,,,,42.094189-87.804919,329,0.19,0.03,0.15
42.080437,-87.798125,cafe,Google,,,,42.080437-87.798125,329,0.19,0.03,0.15
42.0779345,-87.8030747,park,Google,,,,42.0779345-87.8030747,329,0.19,0.03,0.15
42.0810247,-87.8030747,park,Google,,,,42.0810247-87.8030747,329,0.19,0.03,0.15
42.078067,-87.802653,park,Google,,,,42.078067-87.802653,329,0.19,0.03,0.15
42.080739,-87.803268,park,Google,,,,42.080739-87.803268,329,0.19,0.03,0.15
42.092725,-87.811395,local_government_office,Google,,,,42.092725-87.811395,329,0.19,0.03,0.15
42.091487,-87.818948,park,Google,,,,42.091487-87.818948,329,0.19,0.03,0.15
42.0889,-87.824329,cafe,Google,,,,42.0889-87.824329,329,0.19,0.03,0.15
42.0843189,-87.8172075,park,Google,,,,42.0843189-87.8172075,329,0.19,0.03,0.15
42.080369,-87.818502,cafe,Google,,,,42.080369-87.818502,329,0.19,0.03,0.15
42.080049,-87.822022,local_government_office,Google,,,,42.080049-87.822022,329,0.19,0.03,0.15
42.076823,-87.798437,local_government_office,Google,,,,42.076823-87.798437,329,0.19,0.03,0.15
42.076835,-87.798436,local_government_office,Google,,,,42.076835-87.798436,329,0.19,0.03,0.15
42.076823,-87.798437,local_government_office,Google,,,,42.076823-87.798437,329,0.19,0.03,0.15
42.068202,-87.796639,park,Google,,,,42.068202-87.796639,329,0.19,0.03,0.15
42.0680787,-87.796775,park,Google,,,,42.0680787-87.796775,329,0.19,0.03,0.15
42.074748,-87.805482,cafe,Google,,,,42.074748-87.805482,329,0.19,0.03,0.15
42.074692,-87.806451,park,Google,,,,42.074692-87.806451,329,0.19,0.03,0.15
42.0749144,-87.806762,park,Google,,,,42.0749144-87.806762,329,0.19,0.03,0.15
42.074153,-87.806844,park,Google,,,,42.074153-87.806844,329,0.19,0.03,0.15
42.073206,-87.806301,library,Google,,,,42.073206-87.806301,329,0.19,0.03,0.15
42.065554,-87.801467,park,Google,,,,42.065554-87.801467,329,0.19,0.03,0.15
42.058024,-87.795958,local_government_office,Google,,,,42.058024-87.795958,329,0.19,0.03,0.15
42.065094,-87.8104489,park,Google,,,,42.065094-87.8104489,329,0.19,0.03,0.15
42.064789,-87.8102,park,Google,,,,42.064789-87.8102,329,0.19,0.03,0.15
42.058848,-87.80975,park,Google,,,,42.058848-87.80975,329,0.19,0.03,0.15
42.0756727,-87.8141355,park,Google,,,,42.0756727-87.8141355,329,0.19,0.03,0.15
42.075601,-87.813976,park,Google,,,,42.075601-87.813976,329,0.19,0.03,0.15
42.0701678,-87.8172075,park,Google,,,,42.0701678-87.8172075,329,0.19,0.03,0.15
42.069566,-87.818303,park,Google,,,,42.069566-87.818303,329,0.19,0.03,0.15
42.069549,-87.818386,cafe,Google,,,,42.069549-87.818386,329,0.19,0.03,0.15
42.07027,-87.817331,park,Google,,,,42.07027-87.817331,329,0.19,0.03,0.15
42.070147,-87.827153,local_government_office,Google,,,,42.070147-87.827153,329,0.19,0.03,0.15
42.06119,-87.821378,park,Google,,,,42.06119-87.821378,329,0.19,0.03,0.15
42.049074,-87.772435,park,Google,,,,42.049074-87.772435,329,0.19,0.03,0.15
42.040572,-87.759847,hospital,Google,,,,42.040572-87.759847,329,0.19,0.03,0.15
42.040572,-87.759847,hospital,Google,,,,42.040572-87.759847,329,0.19,0.03,0.15
42.038853,-87.768374,hospital,Google,,,,42.038853-87.768374,329,0.19,0.03,0.15
42.053923,-87.789899,park,Google,,,,42.053923-87.789899,329,0.19,0.03,0.15
42.048838,-87.788668,park,Google,,,,42.048838-87.788668,329,0.19,0.03,0.15
42.0435293,-87.7821747,park,Google,,,,42.0435293-87.7821747,329,0.19,0.03,0.15
42.0433,-87.78197,park,Google,,,,42.0433-87.78197,329,0.19,0.03,0.15
42.038073,-87.779318,local_government_office,Google,,,,42.038073-87.779318,329,0.19,0.03,0.15
42.038073,-87.779318,local_government_office,Google,,,,42.038073-87.779318,329,0.19,0.03,0.15
42.038073,-87.779318,local_government_office,Google,,,,42.038073-87.779318,329,0.19,0.03,0.15
42.038073,-87.779318,local_government_office,Google,,,,42.038073-87.779318,329,0.19,0.03,0.15
42.038073,-87.779318,local_government_office,Google,,,,42.038073-87.779318,329,0.19,0.03,0.15
42.038073,-87.779318,local_government_office,Google,,,,42.038073-87.779318,329,0.19,0.03,0.15
42.038073,-87.779318,local_government_office,Google,,,,42.038073-87.779318,329,0.19,0.03,0.15
42.041046,-87.780936,local_government_office,Google,,,,42.041046-87.780936,329,0.19,0.03,0.15
42.041046,-87.780936,local_government_office,Google,,,,42.041046-87.780936,329,0.19,0.03,0.15
42.040757,-87.784717,cafe,Google,,,,42.040757-87.784717,329,0.19,0.03,0.15
42.0415714,-87.7929333,park,Google,,,,42.0415714-87.7929333,329,0.19,0.03,0.15
42.0341961,-87.795392,park,Google,,,,42.0341961-87.795392,329,0.19,0.03,0.15
42.0359458,-87.7898597,park,Google,,,,42.0359458-87.7898597,329,0.19,0.03,0.15
42.042066,-87.791368,park,Google,,,,42.042066-87.791368,329,0.19,0.03,0.15
42.033109,-87.758912,local_government_office,Google,,,,42.033109-87.758912,329,0.19,0.03,0.15
42.033109,-87.758912,local_government_office,Google,,,,42.033109-87.758912,329,0.19,0.03,0.15
42.029098,-87.760233,park,Google,,,,42.029098-87.760233,329,0.19,0.03,0.15
42.033345,-87.7752571,park,Google,,,,42.033345-87.7752571,329,0.19,0.03,0.15
42.033231,-87.775358,park,Google,,,,42.033231-87.775358,329,0.19,0.03,0.15
42.0204244,-87.7629566,park,Google,,,,42.0204244-87.7629566,329,0.19,0.03,0.15
42.020495,-87.76308,park,Google,,,,42.020495-87.76308,329,0.19,0.03,0.15
42.035644,-87.780506,library,Google,,,,42.035644-87.780506,329,0.19,0.03,0.15
42.035444,-87.780229,library,Google,,,,42.035444-87.780229,329,0.19,0.03,0.15
42.029121,-87.784526,hospital,Google,,,,42.029121-87.784526,329,0.19,0.03,0.15
42.034511,-87.793941,park,Google,,,,42.034511-87.793941,329,0.19,0.03,0.15
42.032834,-87.790477,park,Google,,,,42.032834-87.790477,329,0.19,0.03,0.15
42.0567751,-87.7956994,park,Google,,,,42.0567751-87.7956994,329,0.19,0.03,0.15
42.056821,-87.795746,park,Google,,,,42.056821-87.795746,329,0.19,0.03,0.15
42.05339,-87.810727,park,Google,,,,42.05339-87.810727,329,0.19,0.03,0.15
42.0507326,-87.8030747,park,Google,,,,42.0507326-87.8030747,329,0.19,0.03,0.15
42.05098,-87.803365,park,Google,,,,42.05098-87.803365,329,0.19,0.03,0.15
42.047857,-87.802303,park,Google,,,,42.047857-87.802303,329,0.19,0.03,0.15
42.044431,-87.7969287,park,Google,,,,42.044431-87.7969287,329,0.19,0.03,0.15
42.044214,-87.797123,park,Google,,,,42.044214-87.797123,329,0.19,0.03,0.15
42.044518,-87.79705,park,Google,,,,42.044518-87.79705,329,0.19,0.03,0.15
42.041796,-87.80179,local_government_office,Google,,,,42.041796-87.80179,329,0.19,0.03,0.15
42.044061,-87.811242,park,Google,,,,42.044061-87.811242,329,0.19,0.03,0.15
42.038499,-87.802995,park,Google,,,,42.038499-87.802995,329,0.19,0.03,0.15
42.0440821,-87.8110634,park,Google,,,,42.0440821-87.8110634,329,0.19,0.03,0.15
42.048087,-87.814696,park,Google,,,,42.048087-87.814696,329,0.19,0.03,0.15
42.051439,-87.816774,park,Google,,,,42.051439-87.816774,329,0.19,0.03,0.15
42.0520211,-87.830261,park,Google,,,,42.0520211-87.830261,329,0.19,0.03,0.15
42.0374069,-87.8178219,park,Google,,,,42.0374069-87.8178219,329,0.19,0.03,0.15
42.037772,-87.818057,park,Google,,,,42.037772-87.818057,329,0.19,0.03,0.15
42.042585,-87.820347,park,Google,,,,42.042585-87.820347,329,0.19,0.03,0.15
42.028712,-87.797893,park,Google,,,,42.028712-87.797893,329,0.19,0.03,0.15
42.031475,-87.801638,park,Google,,,,42.031475-87.801638,329,0.19,0.03,0.15
42.030669,-87.81069,park,Google,,,,42.030669-87.81069,329,0.19,0.03,0.15
42.030463,-87.810449,park,Google,,,,42.030463-87.810449,329,0.19,0.03,0.15
42.026766,-87.801725,library,Google,,,,42.026766-87.801725,329,0.19,0.03,0.15
42.02494,-87.801346,local_government_office,Google,,,,42.02494-87.801346,329,0.19,0.03,0.15
42.024841,-87.801301,local_government_office,Google,,,,42.024841-87.801301,329,0.19,0.03,0.15
42.019234,-87.793752,park,Google,,,,42.019234-87.793752,329,0.19,0.03,0.15
42.02427,-87.801845,local_government_office,Google,,,,42.02427-87.801845,329,0.19,0.03,0.15
42.02427,-87.801845,local_government_office,Google,,,,42.02427-87.801845,329,0.19,0.03,0.15
42.023669,-87.8110634,park,Google,,,,42.023669-87.8110634,329,0.19,0.03,0.15
42.023445,-87.809789,local_government_office,Google,,,,42.023445-87.809789,329,0.19,0.03,0.15
42.034209,-87.818257,park,Google,,,,42.034209-87.818257,329,0.19,0.03,0.15
42.0343257,-87.8184362,park,Google,,,,42.0343257-87.8184362,329,0.19,0.03,0.15
42.023561,-87.810946,park,Google,,,,42.023561-87.810946,329,0.19,0.03,0.15
42.0225133,-87.8153643,park,Google,,,,42.0225133-87.8153643,329,0.19,0.03,0.15
42.022729,-87.815555,park,Google,,,,42.022729-87.815555,329,0.19,0.03,0.15
42.027774,-87.820541,park,Google,,,,42.027774-87.820541,329,0.19,0.03,0.15
42.0226877,-87.8245793,park,Google,,,,42.0226877-87.8245793,329,0.19,0.03,0.15
42.022688,-87.824579,park,Google,,,,42.022688-87.824579,329,0.19,0.03,0.15
42.1692954,-87.8337925,park,Google,,,,42.1692954-87.8337925,589,0.09,0.14,0.09
42.169199,-87.833664,park,Google,,,,42.169199-87.833664,589,0.09,0.14,0.09
42.166091,-87.841909,park,Google,,,,42.166091-87.841909,589,0.09,0.14,0.09
42.167143,-87.84216,local_government_office,Google,,,,42.167143-87.84216,589,0.09,0.14,0.09
42.167143,-87.84216,local_government_office,Google,,,,42.167143-87.84216,589,0.09,0.14,0.09
42.1662088,-87.8419292,park,Google,,,,42.1662088-87.8419292,589,0.09,0.14,0.09
42.167083,-87.844616,cafe,Google,,,,42.167083-87.844616,589,0.09,0.14,0.09
42.156589,-87.838054,local_government_office,Google,,,,42.156589-87.838054,589,0.09,0.14,0.09
42.16991,-87.846447,library,Google,,,,42.16991-87.846447,589,0.09,0.14,0.09
42.16893,-87.846594,local_government_office,Google,,,,42.16893-87.846594,589,0.09,0.14,0.09
